phase,magnetic_state,source,path,natoms,total_frames,valid_frames,volume_per_atom_A3,target_temperature_K,mean_temperature_K,min_temperature_K,max_temperature_K,mean_pressure_GPa,min_pressure_GPa,max_pressure_GPa,mean_energy_eV_atom,min_energy_eV_atom,max_energy_eV_atom,mean_force_rms_eV_A,mean_displacement_rms_A,mean_abs_magnetization_Bohr_atom
BCC,non-magnetic,2.47_4500K,dataset/bcc/non-mag/2.47_4500K.npz,128,400,399,7.5346186292801525,4500.0,4223.079115023887,2534.105712890625,5199.6357421875,204.90913601447465,181.6020050048828,212.0050048828125,-4477.783232938724,-4478.049883996953,-4477.652157599915,3.362913016167914,0.3864946603201539,0.0
BCC,non-magnetic,2.47_5000K,dataset/bcc/non-mag/2.47_5000K.npz,128,400,399,7.5346186292801525,5000.0,4826.277516300517,2722.89306640625,5929.2275390625,208.7691814833715,181.59201049804688,215.35000610351562,-4477.706784088173,-4478.049561754618,-4477.585985531764,3.7323383972670126,0.40381228591904156,0.0
BCC,non-magnetic,2.47_5500K,dataset/bcc/non-mag/2.47_5500K.npz,128,400,399,7.5346186292801525,5500.0,5250.68046091792,3017.889892578125,6136.0576171875,212.2078628348826,181.4300079345703,219.6020050048828,-4477.638504062595,-4478.049223094037,-4477.49192715869,3.876509178035472,0.4473428251556778,0.0
BCC,non-magnetic,2.47_6000K,dataset/bcc/non-mag/2.47_6000K.npz,128,400,399,7.5346186292801525,6000.0,5531.2704294916975,2978.546142578125,6803.19140625,213.3764846151634,182.00900268554688,219.33401489257812,-4477.607563279079,-4478.049707011335,-4477.49939746329,3.923829008857919,0.42061208423667323,0.0
BCC,non-magnetic,2.48_4000K,dataset/bcc/non-mag/2.48_4000K.npz,128,400,399,7.626516557673721,4000.0,3959.4980621720315,2427.192138671875,4811.37939453125,191.29947668089903,169.9600067138672,198.7570037841797,-4477.933811757105,-4478.155780330617,-4477.814853347006,3.2093912647581164,0.3862396080495192,0.0
BCC,non-magnetic,2.48_4500K-1,dataset/bcc/non-mag/2.48_4500K-1.npz,128,400,399,7.626516557673721,4500.0,4220.509168428885,1909.570556640625,5057.31982421875,192.6239300873644,170.3260040283203,197.54100036621094,-4477.909618941192,-4478.155229674206,-4477.7761567279895,3.354295619624768,0.4094299629565718,0.0
BCC,non-magnetic,2.48_4500K,dataset/bcc/non-mag/2.48_4500K.npz,128,400,399,7.626516557673721,4500.0,4220.509168428885,1909.570556640625,5057.31982421875,192.6239300873644,170.3260040283203,197.54100036621094,-4477.909618941192,-4478.155229674206,-4477.7761567279895,3.354295619624768,0.4094299629565718,0.0
BCC,non-magnetic,2.48_5000K,dataset/bcc/non-mag/2.48_5000K.npz,128,400,399,7.626516557673721,5000.0,4671.81799163436,2863.38330078125,5762.09375,197.33388276446732,170.1699981689453,204.3040008544922,-4477.80395586447,-4478.155530194203,-4477.666904374759,3.4983080306759935,0.4253933226700359,0.0
BCC,non-magnetic,2.48_5500K,dataset/bcc/non-mag/2.48_5500K.npz,128,400,399,7.626516557673721,5500.0,5109.915021317944,3179.71435546875,6144.1064453125,201.77547426152051,170.05699157714844,208.0909881591797,-4477.709730934271,-4478.155408836735,-4477.602738103578,3.7128726591210497,0.455203222274413,0.0
BCC,non-magnetic,2.48_6000K,dataset/bcc/non-mag/2.48_6000K.npz,128,400,399,7.626516557673721,6000.0,5751.865815662202,3127.158203125,6867.525390625,206.79107585706208,169.25,215.5500030517578,-4477.604851941555,-4478.155265832398,-4477.436734366081,3.993679104837421,0.479265077151037,0.0
BCC,non-magnetic,2.49_4000K,dataset/bcc/non-mag/2.49_4000K.npz,128,400,399,7.719158702405363,4000.0,3680.4602338365444,2409.898681640625,4385.28271484375,178.50076523400787,158.3470001220703,184.27200317382812,-4478.072795184012,-4478.254928187401,-4477.963240038844,2.9936559215832,0.4093958846231813,0.0
BCC,non-magnetic,2.49_4500K,dataset/bcc/non-mag/2.49_4500K.npz,128,400,399,7.719158702405363,4500.0,4354.352388539709,3023.668212890625,5437.9697265625,182.57853951131491,158.99900817871094,188.96400451660156,-4477.978234593741,-4478.254978456184,-4477.867682846684,3.3332710321809516,0.3890250915950325,0.0
BCC,non-magnetic,2.49_5000K,dataset/bcc/non-mag/2.49_5000K.npz,128,400,399,7.719158702405363,5000.0,4647.437041700932,3068.68017578125,5546.6044921875,185.20798742920533,159.1300048828125,191.4980010986328,-4477.925557042811,-4478.254307566903,-4477.789029874542,3.4798868422597,0.38626377854979216,0.0
BCC,non-magnetic,2.49_5500K,dataset/bcc/non-mag/2.49_5500K.npz,128,400,399,7.719158702405363,5500.0,5195.727063018875,3282.926513671875,6531.01806640625,189.97108826601416,159.2989959716797,198.39599609375,-4477.831281966551,-4478.2543535211935,-4477.670829052769,3.7243414572806626,0.45414978868138883,0.0
BCC,non-magnetic,2.49_6000K,dataset/bcc/non-mag/2.49_6000K.npz,128,400,399,7.719158702405363,6000.0,5822.2106658247185,3423.849365234375,6862.66796875,195.0701688226303,158.59300231933594,201.85501098632812,-4477.717274720964,-4478.25395083201,-4477.602767731038,4.05019055426793,0.4775165796976713,0.0
BCC,non-magnetic,2.50_4000K,dataset/bcc/non-mag/2.50_4000K.npz,128,400,399,7.812548064779654,4000.0,3894.171851748512,2476.350341796875,5024.615234375,168.87715125980233,148.32200622558594,175.55101013183594,-4478.143433028348,-4478.348638010256,-4478.048141925083,3.10435957672479,0.4115095526172926,0.0
BCC,non-magnetic,2.50_4500K,dataset/bcc/non-mag/2.50_4500K.npz,128,400,399,7.812548064779654,4500.0,4258.565480473645,2913.29248046875,5425.462890625,173.03450941501703,148.42300415039062,181.22801208496094,-4478.049143694013,-4478.348509330162,-4477.892069827953,3.2311220547111024,0.3988019146471042,0.0
BCC,non-magnetic,2.50_5000K,dataset/bcc/non-mag/2.50_5000K.npz,128,400,399,7.812548064779654,5000.0,4641.772440745418,2746.384765625,5736.81640625,175.0460959221785,148.6959991455078,181.07701110839844,-4478.008714501599,-4478.348466768792,-4477.90320682749,3.3966320312974814,0.4037022339981425,0.0
BCC,non-magnetic,2.50_5500K,dataset/bcc/non-mag/2.50_5500K.npz,128,400,399,7.812548064779654,5500.0,5062.220371485354,2519.765869140625,6736.91796875,178.11787720491415,148.572998046875,185.48001098632812,-4477.942823460221,-4478.347813140669,-4477.816328720719,3.592415809009293,0.42639309333165926,0.0
BCC,non-magnetic,2.50_6000K,dataset/bcc/non-mag/2.50_6000K.npz,128,400,399,7.812548064779654,6000.0,5763.654501243343,2778.374755859375,7305.1591796875,182.85892802073542,148.27099609375,195.1540069580078,-4477.844230289859,-4478.348026587419,-4477.609676422393,3.8997743395406244,0.4573516170493975,0.0
BCC,non-magnetic,2.51_4000K,dataset/bcc/non-mag/2.51_4000K.npz,128,400,399,7.906687646101105,4000.0,3806.140068188048,2238.184814453125,4635.3017578125,159.1793866073876,138.54100036621094,164.9189910888672,-4478.217560877662,-4478.436141302873,-4478.108744104196,3.007051968801017,0.4086125541737959,0.0
BCC,non-magnetic,2.51_4500K,dataset/bcc/non-mag/2.51_4500K.npz,128,400,399,7.906687646101105,4500.0,4273.3101002016765,2902.901123046875,5333.22509765625,162.77849726091353,138.4980010986328,171.03001403808594,-4478.145669832268,-4478.436401003664,-4477.987216467263,3.1896216124391588,0.42873073925190025,0.0
BCC,non-magnetic,2.51_5000K,dataset/bcc/non-mag/2.51_5000K.npz,128,400,399,7.906687646101105,5000.0,4846.288153244439,3015.822021484375,6159.34814453125,168.02913885666314,136.68499755859375,173.44700622558594,-4478.028314481801,-4478.435901482338,-4477.9375110387855,3.42055880860428,0.4354853958648986,0.0
BCC,non-magnetic,2.51_5500K,dataset/bcc/non-mag/2.51_5500K.npz,128,218,217,7.906687646101105,5500.0,4951.853530250936,3106.811279296875,6056.544921875,167.6547125187887,138.1370086669922,173.7469940185547,-4478.030813687164,-4478.435812064235,-4477.9262627010985,3.410963517173087,0.4196867247144972,0.0
BCC,non-magnetic,2.51_6000K,dataset/bcc/non-mag/2.51_6000K.npz,128,400,399,7.906687646101105,6000.0,5600.089933084665,3428.57177734375,6659.7197265625,173.3670635558011,137.9040069580078,183.27500915527344,-4477.915828212424,-4478.435930736703,-4477.71914145599,3.7378776833218965,0.4812090751274105,0.0
BCC,non-magnetic,2.52_4000K,dataset/bcc/non-mag/2.52_4000K.npz,128,400,399,8.001454429272194,4000.0,3772.9381118812657,2323.0625,4777.76220703125,151.24177272098703,128.7270050048828,156.656005859375,-4478.2692014998065,-4478.519909518127,-4478.190664223092,2.937148407274313,0.45030174586600497,0.0
BCC,non-magnetic,2.52_4500K,dataset/bcc/non-mag/2.52_4500K.npz,128,400,399,8.001454429272194,4500.0,4407.50669581669,2881.228271484375,5268.53369140625,153.29679258724204,128.8249969482422,161.95700073242188,-4478.229774742653,-4478.519628108815,-4478.064612791025,3.2031639553860525,0.4871461815337234,0.0
BCC,non-magnetic,2.52_5000-new,dataset/bcc/non-mag/2.52_5000-new.npz,128,400,399,8.001454429272194,4904.8310546875,5039.016700075384,2410.254150390625,7227.89794921875,162.6633183567745,127.6989974975586,175.6269989013672,-4478.030403654951,-4478.519454432144,-4477.7726666083745,3.5175073122708542,0.6032741076179927,0.0
BCC,non-magnetic,2.52_5000K,dataset/bcc/non-mag/2.52_5000K.npz,128,400,399,8.001454429272194,5000.0,4754.677664620535,3022.32275390625,5772.16357421875,160.24459942122152,128.23800659179688,168.4010009765625,-4478.080824536707,-4478.519626318815,-4477.928717394524,3.383738043290002,0.6509640998711707,0.0
BCC,non-magnetic,2.52_5500K,dataset/bcc/non-mag/2.52_5500K.npz,128,209,208,8.001454429272194,5500.0,5115.7892010028545,3155.6181640625,6015.6533203125,160.84901762008667,127.86400604248047,167.56199645996094,-4478.056989144499,-4478.519370243729,-4477.93956901784,3.3952283846707303,0.5505570804597549,0.0
BCC,non-magnetic,2.52_6000K,dataset/bcc/non-mag/2.52_6000K.npz,128,400,399,8.001454429272194,6000.0,5919.759348321977,3621.822265625,7015.32666015625,167.2423364739669,127.52300262451172,175.36801147460938,-4477.928791851794,-4478.519020744301,-4477.783580804059,3.8613077106677904,0.5961099329453516,0.0
BCC,non-magnetic,2.53_4000K,dataset/bcc/non-mag/2.53_4000K.npz,128,400,399,8.097102450126224,4000.0,3798.8007885925754,2478.7998046875,4537.462890625,139.84797867318443,118.2760009765625,146.71099853515625,-4478.39074350507,-4478.59737519053,-4478.249472479889,2.845959851199533,0.43378883632495957,0.0
BCC,non-magnetic,2.53_4500K,dataset/bcc/non-mag/2.53_4500K.npz,128,400,399,8.097102450126224,4500.0,4245.614903959116,2779.58544921875,5453.177734375,144.8573160960262,119.61100006103516,150.95201110839844,-4478.2848279824375,-4478.597344175928,-4478.1833400202495,3.138502944946611,0.44838875889002633,0.0
BCC,non-magnetic,2.53_5000K,dataset/bcc/non-mag/2.53_5000K.npz,128,400,399,8.097102450126224,5000.0,4796.409216400376,3213.979248046875,5930.39892578125,148.1297671286982,118.93299865722656,157.24400329589844,-4478.2147224041655,-4478.596927062583,-4478.03578278992,3.3216383520921715,0.45000248565621515,0.0
BCC,non-magnetic,2.53_5500K,dataset/bcc/non-mag/2.53_5500K.npz,128,210,209,8.097102450126224,5500.0,5272.796392559435,3180.499267578125,6393.89404296875,153.11276383833453,118.30699920654297,161.2530059814453,-4478.099976562929,-4478.597038243418,-4477.959795614161,3.4770405178952934,0.5037743498109888,0.0
BCC,non-magnetic,2.53_6000K,dataset/bcc/non-mag/2.53_6000K.npz,128,400,399,8.097102450126224,6000.0,5633.945283129699,3398.94189453125,7084.5771484375,156.05415369095957,119.2699966430664,162.78199768066406,-4478.051462121149,-4478.596933088417,-4477.906511164557,3.6712881792733665,0.6052759762568274,0.0
BCC,non-magnetic,2.54_4000K,dataset/bcc/non-mag/2.54_4000K.npz,128,400,399,8.19350968987109,4000.0,3841.876289233827,2262.322021484375,4665.06201171875,131.6783886481646,109.91400146484375,137.58700561523438,-4478.447354959442,-4478.6713475151555,-4478.331455823803,2.900256617350377,0.39296361439383376,0.0
BCC,non-magnetic,2.54_4500K,dataset/bcc/non-mag/2.54_4500K.npz,128,400,399,8.19350968987109,4500.0,4261.011075050908,2871.20556640625,5431.42333984375,136.04690511603104,110.89300537109375,142.3800048828125,-4478.356919803431,-4478.671583429368,-4478.239467374094,3.0220770203566127,0.46131175845796335,0.0
BCC,non-magnetic,2.54_5000K,dataset/bcc/non-mag/2.54_5000K.npz,128,400,399,8.19350968987109,5000.0,4425.756746602835,2946.6806640625,5263.4697265625,140.25573753414298,111.1189956665039,145.8470001220703,-4478.276764700675,-4478.671429747752,-4478.174568394889,3.13516957083811,0.6070279561203651,0.0
BCC,non-magnetic,2.54_5500K,dataset/bcc/non-mag/2.54_5500K.npz,128,171,170,8.19350968987109,5500.0,4817.9936422909,3284.451171875,5507.4736328125,141.31079662547393,110.51100158691406,150.0970001220703,-4478.2369204874785,-4478.6712655546735,-4478.102497479681,3.179720785153423,0.5186278412479053,0.0
BCC,non-magnetic,2.54_6000K,dataset/bcc/non-mag/2.54_6000K.npz,128,400,399,8.19350968987109,6000.0,5655.703300609924,3545.7763671875,6806.431640625,153.3343838952239,111.10100555419922,162.781005859375,-4477.984218173456,-4478.671106235197,-4477.78967027538,3.6728613411338538,0.7694895357720459,0.0
BCC,non-magnetic,2.55_4000K,dataset/bcc/non-mag/2.55_4000K.npz,128,400,399,8.290679149811352,4000.0,3796.5627569901317,2289.42822265625,4716.1650390625,123.23656301092086,102.62300109863281,129.54600524902344,-4478.514899991099,-4478.739952579904,-4478.392291538259,2.819891958645086,0.39533263134893787,0.0
BCC,non-magnetic,2.55_4500K,dataset/bcc/non-mag/2.55_4500K.npz,128,400,399,8.290679149811352,4500.0,4205.7947113878445,2328.533203125,5163.07568359375,127.64801732878338,101.91400146484375,133.54000854492188,-4478.427609305484,-4478.739745913679,-4478.319080633922,3.0054366695788035,0.48707373416325994,0.0
BCC,non-magnetic,2.55_5000K,dataset/bcc/non-mag/2.55_5000K.npz,128,400,399,8.290679149811352,5000.0,4628.606732896695,2912.806396484375,5857.267578125,131.31170235540634,102.64900207519531,138.22801208496094,-4478.346021958815,-4478.739893314355,-4478.218485189863,3.147261304677024,0.5572365731189551,0.0
BCC,non-magnetic,2.55_5500K,dataset/bcc/non-mag/2.55_5500K.npz,128,163,162,8.290679149811352,5500.0,4936.108185944734,2946.911376953125,6190.29541015625,134.02046519149968,102.77900695800781,141.58200073242188,-4478.273582885831,-4478.739403819787,-4478.147743209656,3.1015061753717976,0.49473885076362967,0.0
BCC,non-magnetic,2.55_6000K,dataset/bcc/non-mag/2.55_6000K.npz,128,400,399,8.290679149811352,6000.0,5776.683510534148,3667.594970703125,7008.07470703125,141.75911341693467,102.41800689697266,150.4650115966797,-4478.126497801006,-4478.739229450076,-4477.956155785153,3.6200098085262917,0.7019036820457714,0.0
BCC,non-magnetic,2.85_5000K,dataset/bcc/non-mag/2.85_5000K.npz,128,400,399,5.787299124740515,5000.0,4581.977327351582,1482.2327880859375,5773.61279296875,605.2543260005482,576.1410522460938,611.4879760742188,-4474.151443250243,-4474.769358384902,-4474.030090024803,5.23382099421224,0.1650259160238518,0.0
BCC,non-magnetic,a_2.18_c_3.40_5000K,dataset/bcc/non-mag/a_2.18_c_3.40_5000K.npz,128,400,399,6.996669934405,5000.0,4834.9429065828635,3797.278076171875,5924.11474609375,281.4841710905682,273.60601806640625,299.9490051269531,-4477.210802136532,-4477.391842818867,-4476.738686831822,4.026156888137909,0.4191782418210504,0.0
BCC,non-magnetic,a_2.20_c_3.40_5000K,dataset/bcc/non-mag/a_2.20_c_3.40_5000K.npz,128,400,399,7.125668447713933,5000.0,4863.18948188342,3253.836181640625,6054.53271484375,265.9994723671361,254.30101013183594,282.7640075683594,-4477.264578746563,-4477.541879625098,-4476.883085252854,3.9105646437105337,0.46727238532340243,0.0
FCC,non-magnetic,2.85_4000K,dataset/fcc/non-mag/2.85_4000K.npz,128,400,399,5.787299124740515,4000.0,3764.264257445371,1134.7022705078125,4970.59423828125,599.6416055397282,575.9710083007812,607.0380249023438,-4474.263442117176,-4474.7718284697685,-4474.140282447447,4.6674785864160135,0.1484702656428015,0.0
FCC,non-magnetic,2.85_4500K,dataset/fcc/non-mag/2.85_4500K.npz,128,400,399,5.787299124740515,4500.0,4140.079801860608,1195.0665283203125,5414.8916015625,602.1173713703204,576.1710205078125,609.1730346679688,-4474.215472257464,-4474.77084474415,-4474.0796804628535,4.912048810865231,0.1670152066326653,0.0
FCC,non-magnetic,2.85_5000K,dataset/fcc/non-mag/2.85_5000K.npz,128,400,399,5.787299124740515,5000.0,4581.977327351582,1482.2327880859375,5773.61279296875,605.2543260005482,576.1410522460938,611.4879760742188,-4474.151443250243,-4474.769358384902,-4474.030090024803,5.23382099421224,0.1650259160238518,0.0
FCC,non-magnetic,2.85_5500K,dataset/fcc/non-mag/2.85_5500K.npz,128,400,399,5.787299124740515,5500.0,4805.436419111744,1512.224853515625,6013.96728515625,606.8624321117736,576.7970581054688,614.5490112304688,-4474.116645715438,-4474.768945611561,-4473.990725812697,5.271379917652403,0.18013763709729644,0.0
FCC,non-magnetic,2.85_6000K,dataset/fcc/non-mag/2.85_6000K.npz,128,400,399,5.787299124740515,6000.0,5433.912917670152,1709.5858154296875,7377.12158203125,611.0390897287164,575.9920043945312,619.2940063476562,-4474.027510551771,-4474.768806499727,-4473.855878204434,5.579938199188754,0.1895017824576362,0.0
FCC,non-magnetic,2.85_6500K,dataset/fcc/non-mag/2.85_6500K.npz,128,400,399,5.787299124740515,6500.0,6057.858931080142,1869.2337646484375,7870.73583984375,615.4754611137218,577.0509643554688,624.0070190429688,-4473.935022340318,-4474.766986455545,-4473.763068021888,5.960286578275019,0.20855069286498415,0.0
FCC,non-magnetic,2.90_4000K,dataset/fcc/non-mag/2.90_4000K.npz,128,400,399,6.097230769655054,4000.0,3657.6731021278783,1180.7996826171875,4802.36767578125,490.04718361761337,466.708984375,500.0580139160156,-4475.29119049086,-4475.795946782629,-4475.114808412146,4.194572652805802,0.1685158871009399,0.0
FCC,non-magnetic,2.90_4500K,dataset/fcc/non-mag/2.90_4500K.npz,128,400,399,6.097230769655054,4500.0,4037.834547611705,1222.574951171875,5044.958984375,492.7933839879239,466.8600158691406,499.7759704589844,-4475.240818952875,-4475.794980728467,-4475.114132389904,4.505703855143256,0.17386969088733573,0.0
FCC,non-magnetic,2.90_5000K,dataset/fcc/non-mag/2.90_5000K.npz,128,400,399,6.097230769655054,5000.0,4526.529469425517,1411.725830078125,5904.44091796875,496.2713235267123,467.64703369140625,504.5870056152344,-4475.170261188426,-4475.793698171872,-4475.0150075947695,4.839745714047352,0.1798553111887153,0.0
FCC,non-magnetic,2.90_5500K,dataset/fcc/non-mag/2.90_5500K.npz,128,400,399,6.097230769655054,5500.0,4998.120284231086,1498.6156005859375,6455.8251953125,499.30354542361766,467.2790222167969,506.5370178222656,-4475.107220775691,-4475.793280008337,-4474.969677213999,5.037110255182934,0.1908623872376089,0.0
FCC,non-magnetic,2.90_6000K,dataset/fcc/non-mag/2.90_6000K.npz,128,400,399,6.097230769655054,6000.0,5525.014721863252,1823.8084716796875,6755.54248046875,503.1579341266986,466.322021484375,511.89801025390625,-4475.027289138873,-4475.79231167097,-4474.860355268712,5.303158925705927,0.20789446407203901,0.0
FCC,non-magnetic,2.90_6500K,dataset/fcc/non-mag/2.90_6500K.npz,128,400,399,6.097230769655054,6500.0,5926.328755849585,2065.39404296875,7397.0859375,506.0714450157376,466.8490295410156,517.9720458984375,-4474.967508132041,-4475.791849676908,-4474.74950345147,5.463938557667861,0.21834394736602672,0.0
FCC,non-magnetic,2.95_4000K,dataset/fcc/non-mag/2.95_4000K.npz,128,400,399,6.418121147386244,4000.0,3607.074084442062,1212.9512939453125,4688.83447265625,398.502118944823,374.4440002441406,404.0159912109375,-4476.155709816025,-4476.655453378765,-4476.047682008183,3.928078704576523,0.17654992157345187,0.0
FCC,non-magnetic,2.95_4500K,dataset/fcc/non-mag/2.95_4500K.npz,128,400,399,6.418121147386244,4500.0,4046.270461921405,1300.7032470703125,4984.43896484375,401.8006394465167,374.6610107421875,408.5500183105469,-4476.089930117631,-4476.6544332228395,-4475.962705469207,4.2212387007968815,0.186599837823893,0.0
FCC,non-magnetic,2.95_5000K,dataset/fcc/non-mag/2.95_5000K.npz,128,400,399,6.418121147386244,5000.0,4742.578221983181,1494.1103515625,5957.84521484375,406.60161313317474,375.18701171875,413.677001953125,-4475.99143648429,-4476.653684159286,-4475.854129881218,4.525308153332768,0.21618070002132353,0.0
FCC,non-magnetic,2.95_5500K,dataset/fcc/non-mag/2.95_5500K.npz,128,400,399,6.418121147386244,5500.0,5119.306294300203,1774.0244140625,6149.640625,409.4596875030594,375.1280212402344,415.7330017089844,-4475.934725492053,-4476.653293954388,-4475.805370933837,4.723666264163578,0.21700870403454528,0.0
FCC,non-magnetic,2.95_6000K,dataset/fcc/non-mag/2.95_6000K.npz,128,400,399,6.418121147386244,6000.0,5489.153620134321,1845.9466552734375,6959.15673828125,412.57772414128584,375.1449890136719,425.17901611328125,-4475.87026101134,-4476.6523637427235,-4475.616408182509,4.917350429758943,0.22712323786632682,0.0
FCC,non-magnetic,2.95_6500K,dataset/fcc/non-mag/2.95_6500K.npz,128,400,399,6.418121147386244,6500.0,5925.793900645168,2091.930908203125,7852.52734375,415.6359617763892,375.0360107421875,429.72100830078125,-4475.800169645715,-4476.652070468821,-4475.5230442695165,5.0703931984314226,0.2513750124611667,0.0
FCC,non-magnetic,3.00_4000K,dataset/fcc/non-mag/3.00_4000K.npz,128,400,399,6.749987948699021,4000.0,3652.4349258155153,1049.6031494140625,4837.39404296875,322.8418406245105,299.2740173339844,326.3360290527344,-4476.859619413757,-4477.367490159022,-4476.7848192139845,3.713112039170754,0.18598854490908567,0.0
FCC,non-magnetic,3.00_4500K,dataset/fcc/non-mag/3.00_4500K.npz,128,400,399,6.749987948699021,4500.0,4070.144825258948,1373.591552734375,5119.90869140625,326.0376892089844,299.28302001953125,331.61102294921875,-4476.796246863424,-4477.3672595871685,-4476.696067769106,3.9692839198583494,0.20155855729886568,0.0
FCC,non-magnetic,3.00_5000K,dataset/fcc/non-mag/3.00_5000K.npz,128,400,399,6.749987948699021,5000.0,4575.075124334273,1539.6376953125,5720.4990234375,329.58640474783147,298.6860046386719,336.97601318359375,-4476.723868933416,-4477.366542356684,-4476.594742984434,4.212617861907871,0.21440769338877924,0.0
FCC,non-magnetic,3.00_5500K,dataset/fcc/non-mag/3.00_5500K.npz,128,400,399,6.749987948699021,5500.0,4954.002046130952,1892.4783935546875,5902.568359375,332.9644861818854,298.6940002441406,341.5299987792969,-4476.648777968213,-4477.365402656676,-4476.487929062638,4.295094916324289,0.23153334855637991,0.0
FCC,non-magnetic,3.00_6000K,dataset/fcc/non-mag/3.00_6000K.npz,128,400,399,6.749987948699021,6000.0,5540.656250611882,2178.47021484375,6935.19970703125,336.7575518385808,298.4200134277344,346.0010070800781,-4476.570429282255,-4477.365375497375,-4476.382210858321,4.615441330260499,0.25306995766080037,0.0
FCC,non-magnetic,3.00_6500K,dataset/fcc/non-mag/3.00_6500K.npz,128,400,399,6.749987948699021,6500.0,5872.0253998032185,2085.965576171875,7373.62548828125,340.657880663573,299.6360168457031,350.4159851074219,-4476.4852741676805,-4477.364694395319,-4476.290732944171,4.640169754534822,0.2853740663740031,0.0
FCC,non-magnetic,3.05_4000K,dataset/fcc/non-mag/3.05_4000K.npz,128,400,399,7.0931943511408475,4000.0,3630.444668494968,1307.594970703125,4437.63623046875,259.44832590050567,234.7639923095703,265.3830261230469,-4477.441185098627,-4477.95504525235,-4477.322589214314,3.472219476146311,0.20632189661898792,0.0
FCC,non-magnetic,3.05_4500K,dataset/fcc/non-mag/3.05_4500K.npz,128,400,399,7.0931943511408475,4500.0,4102.406979668409,1673.1324462890625,4970.68505859375,262.95996667388687,234.91299438476562,268.4090270996094,-4477.3698619133365,-4477.9546508647645,-4477.262151620505,3.695196237740894,0.22314843681275107,0.0
FCC,non-magnetic,3.05_5000K,dataset/fcc/non-mag/3.05_5000K.npz,128,400,399,7.0931943511408475,5000.0,4608.745476055862,1727.4847412109375,5911.5478515625,266.72691551724773,234.47300720214844,273.4020080566406,-4477.297287643241,-4477.953771276907,-4477.165486440232,4.020881556212956,0.22911878646652598,0.0
FCC,non-magnetic,3.05_5500K,dataset/fcc/non-mag/3.05_5500K.npz,128,400,399,7.0931943511408475,5500.0,5004.16920627986,1730.18603515625,6026.6162109375,269.40383544004055,234.5850067138672,278.760009765625,-4477.238593698732,-4477.953646814578,-4477.048892797322,4.086007764653754,0.24648756684579912,0.0
FCC,non-magnetic,3.05_6000K,dataset/fcc/non-mag/3.05_6000K.npz,128,400,399,7.0931943511408475,6000.0,5537.521955523574,1833.861572265625,7424.8125,274.6508140468358,234.4639892578125,283.00201416015625,-4477.11876742386,-4477.952881847244,-4476.930927029839,4.2886573130498045,0.299362210984796,0.0
FCC,non-magnetic,3.05_6500K,dataset/fcc/non-mag/3.05_6500K.npz,128,400,399,7.0931943511408475,6500.0,5884.483245467183,2199.10986328125,7222.14599609375,276.78893828810305,235.2939910888672,285.614990234375,-4477.082022903597,-4477.952739525318,-4476.911080625477,4.492540178954392,0.29400896147915256,0.0
FCC,non-magnetic,3.10_4000K,dataset/fcc/non-mag/3.10_4000K.npz,128,400,399,7.447746238056165,4000.0,3640.8241474658325,1216.5799560546875,4345.251953125,206.9215492114686,182.2519989013672,214.0649871826172,-4477.912608249698,-4478.430232442875,-4477.770313418732,3.265329350374352,0.21914088389532607,0.0
FCC,non-magnetic,3.10_4500K,dataset/fcc/non-mag/3.10_4500K.npz,128,400,399,7.447746238056165,4500.0,4042.1842050193845,1470.3167724609375,5074.70166015625,209.62791989739975,182.2740020751953,215.3090057373047,-4477.847522748289,-4478.429855958469,-4477.734623337925,3.378711702906745,0.25233717552091695,0.0
FCC,non-magnetic,3.10_5000K,dataset/fcc/non-mag/3.10_5000K.npz,128,400,399,7.447746238056165,5000.0,4629.133973544702,1694.9410400390625,5622.8095703125,214.83964982188135,182.00900268554688,222.47900390625,-4477.741286625986,-4478.429437626989,-4477.596242666015,3.6367812918192857,0.2712613948416307,0.0
FCC,non-magnetic,3.10_5500K,dataset/fcc/non-mag/3.10_5500K.npz,128,400,399,7.447746238056165,5500.0,5129.014155261199,2050.2314453125,6406.06689453125,217.86586790156542,181.9300079345703,225.94200134277344,-4477.682430324127,-4478.428503357001,-4477.529459392931,3.8767670270213697,0.27455257709842873,0.0
FCC,non-magnetic,3.10_6000K,dataset/fcc/non-mag/3.10_6000K.npz,128,400,399,7.447746238056165,6000.0,5281.879979795681,1864.94580078125,6543.35546875,219.64836078538633,181.031005859375,227.5340118408203,-4477.644227137461,-4478.4280171278,-4477.493137001359,3.980234953043699,0.2955099150534655,0.0
FCC,non-magnetic,3.10_6500K,dataset/fcc/non-mag/3.10_6500K.npz,128,400,399,7.447746238056165,6500.0,6163.0939623228,2383.489013671875,7445.5361328125,230.06069976883126,182.07400512695312,240.32400512695312,-4477.415432769886,-4478.428399438207,-4477.2182525915905,4.271235115367046,0.4184135468279197,0.0
FCC,non-magnetic,3.15_4000K,dataset/fcc/non-mag/3.15_4000K.npz,128,400,399,7.813920341086132,4000.0,3778.9497137619437,1207.9114990234375,4855.59619140625,164.2357876808721,137.60400390625,170.23800659179688,-4478.266858575212,-4478.80823573183,-4478.156379902682,3.125759707273722,0.23833241565432486,0.0
