phase,magnetic_state,category,source,path,natoms,total_frames,valid_frames,invalid_frames,valid_fraction,finite_energy_fraction,finite_temperature_fraction,finite_pressure_fraction,finite_force_fraction,finite_position_fraction,force_outlier_frames,force_outlier_fraction,force_outlier_threshold_eV_A,median_force_rms_eV_A,target_temperature_K,median_temperature_K,median_temperature_deviation_K,pressure_min_GPa,pressure_median_GPa,pressure_max_GPa,volume_per_atom_A3
FCC,non-magnetic,FCC nonmagnetic,2.95_6500K,dataset/fcc/non-mag/2.95_6500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,6.40935178154316,5.146627620497044,6500.0,6049.73388671875,-450.26611328125,375.0360107421875,415.9200134277344,429.72100830078125,6.418121147386244
FCC,non-magnetic,FCC nonmagnetic,3.00_4000K,dataset/fcc/non-mag/3.00_4000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.732631546970367,3.80265000634379,4000.0,3767.2353515625,-232.7646484375,299.2740173339844,323.7229919433594,326.3360290527344,6.749987948699021
FCC,non-magnetic,FCC nonmagnetic,3.00_4500K,dataset/fcc/non-mag/3.00_4500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.028921672145127,4.049793861265536,4500.0,4205.64013671875,-294.35986328125,299.28302001953125,326.63800048828125,331.61102294921875,6.749987948699021
FCC,non-magnetic,FCC nonmagnetic,3.00_5000K,dataset/fcc/non-mag/3.00_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.385714352698706,4.336198231191689,5000.0,4708.34765625,-291.65234375,298.6860046386719,330.8909912109375,336.97601318359375,6.749987948699021
FCC,non-magnetic,FCC nonmagnetic,3.00_5500K,dataset/fcc/non-mag/3.00_5500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.640287498408656,4.374916034112067,5500.0,5133.279296875,-366.720703125,298.6940002441406,333.37200927734375,341.5299987792969,6.749987948699021
FCC,non-magnetic,FCC nonmagnetic,3.00_6000K,dataset/fcc/non-mag/3.00_6000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.974674108412001,4.705551706341246,6000.0,5708.90966796875,-291.09033203125,298.4200134277344,337.51202392578125,346.0010070800781,6.749987948699021
FCC,non-magnetic,FCC nonmagnetic,3.00_6500K,dataset/fcc/non-mag/3.00_6500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.937142227064979,4.726797376317264,6500.0,6035.2666015625,-464.7333984375,299.6360168457031,340.94000244140625,350.4159851074219,6.749987948699021
FCC,non-magnetic,FCC nonmagnetic,3.05_4000K,dataset/fcc/non-mag/3.05_4000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.281261828201293,3.5277744868080774,4000.0,3752.39697265625,-247.60302734375,234.7639923095703,259.80401611328125,265.3830261230469,7.0931943511408475
FCC,non-magnetic,FCC nonmagnetic,3.05_4500K,dataset/fcc/non-mag/3.05_4500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.606954345843386,3.780387532272696,4500.0,4252.033203125,-247.966796875,234.91299438476562,263.2279968261719,268.4090270996094,7.0931943511408475
FCC,non-magnetic,FCC nonmagnetic,3.05_5000K,dataset/fcc/non-mag/3.05_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.9982298094438615,4.113980700686396,5000.0,4762.58837890625,-237.41162109375,234.47300720214844,267.2539978027344,273.4020080566406,7.0931943511408475
FCC,non-magnetic,FCC nonmagnetic,3.05_5500K,dataset/fcc/non-mag/3.05_5500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.299456414971001,4.191225653509592,5500.0,5269.6748046875,-230.3251953125,234.5850067138672,269.76300048828125,278.760009765625,7.0931943511408475
FCC,non-magnetic,FCC nonmagnetic,3.05_6000K,dataset/fcc/non-mag/3.05_6000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.565388887884179,4.378906802122638,6000.0,5708.06689453125,-291.93310546875,234.4639892578125,275.4750061035156,283.00201416015625,7.0931943511408475
FCC,non-magnetic,FCC nonmagnetic,3.05_6500K,dataset/fcc/non-mag/3.05_6500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.899736355775255,4.576912272318902,6500.0,6065.98876953125,-434.01123046875,235.2939910888672,277.40802001953125,285.614990234375,7.0931943511408475
FCC,non-magnetic,FCC nonmagnetic,3.10_4000K,dataset/fcc/non-mag/3.10_4000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.05815701225669,3.3295073084509363,4000.0,3780.049072265625,-219.950927734375,182.2519989013672,207.30801391601562,214.0649871826172,7.447746238056165
FCC,non-magnetic,FCC nonmagnetic,3.10_4500K,dataset/fcc/non-mag/3.10_4500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.434818003379484,3.4348684328842056,4500.0,4166.408203125,-333.591796875,182.2740020751953,210.3780059814453,215.3090057373047,7.447746238056165
FCC,non-magnetic,FCC nonmagnetic,3.10_5000K,dataset/fcc/non-mag/3.10_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.629522530726965,3.7262139572535595,5000.0,4789.8359375,-210.1640625,182.00900268554688,215.7889862060547,222.47900390625,7.447746238056165
FCC,non-magnetic,FCC nonmagnetic,3.10_5500K,dataset/fcc/non-mag/3.10_5500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.985044663476895,3.9534071322430804,5500.0,5272.9658203125,-227.0341796875,181.9300079345703,218.7830047607422,225.94200134277344,7.447746238056165
FCC,non-magnetic,FCC nonmagnetic,3.10_6000K,dataset/fcc/non-mag/3.10_6000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.915339087500708,4.049991993699124,6000.0,5443.1328125,-556.8671875,181.031005859375,220.53001403808594,227.5340118408203,7.447746238056165
FCC,non-magnetic,FCC nonmagnetic,3.10_6500K,dataset/fcc/non-mag/3.10_6500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.757904061730194,4.371076431231182,6500.0,6428.47265625,-71.52734375,182.07400512695312,231.9139862060547,240.32400512695312,7.447746238056165
FCC,non-magnetic,FCC nonmagnetic,3.15_4000K,dataset/fcc/non-mag/3.15_4000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.0147156675033315,3.1900526957696647,4000.0,3913.678955078125,-86.321044921875,137.60400390625,164.9199981689453,170.23800659179688,7.813920341086132
FCC,non-magnetic,FCC nonmagnetic,3.15_4500K,dataset/fcc/non-mag/3.15_4500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.054231325136977,3.3338962478748404,4500.0,4378.5380859375,-121.4619140625,137.21400451660156,168.91600036621094,173.58700561523438,7.813920341086132
FCC,non-magnetic,FCC nonmagnetic,3.15_5000K,dataset/fcc/non-mag/3.15_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.522439356011757,3.440234276711388,5000.0,4533.9267578125,-466.0732421875,136.85400390625,170.4300079345703,176.0850067138672,7.813920341086132
FCC,non-magnetic,FCC nonmagnetic,3.15_5500K,dataset/fcc/non-mag/3.15_5500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.578955714466412,3.6960320677623266,5500.0,5432.52490234375,-67.47509765625,136.6160125732422,177.14100646972656,183.42100524902344,7.813920341086132
FCC,non-magnetic,FCC nonmagnetic,3.15_6000K,dataset/fcc/non-mag/3.15_6000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.062508330166116,3.9512039679428095,6000.0,5612.73046875,-387.26953125,138.06600952148438,178.6219940185547,190.19200134277344,7.813920341086132
FCC,non-magnetic,FCC nonmagnetic,3.15_6500K,dataset/fcc/non-mag/3.15_6500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.194146675578148,3.9707749306165465,6500.0,5931.08203125,-568.91796875,138.60800170898438,191.65699768066406,202.17300415039062,7.813920341086132
FCC,non-magnetic,FCC nonmagnetic,3.20_4000K,dataset/fcc/non-mag/3.20_4000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,3.8981762060660508,2.9392944670490704,4000.0,3904.974853515625,-95.025146484375,101.0250015258789,128.572998046875,135.64300537109375,8.19200569458157
FCC,non-magnetic,FCC nonmagnetic,3.20_4500K,dataset/fcc/non-mag/3.20_4500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,3.7433027358806825,2.976032287049744,4500.0,4227.26904296875,-272.73095703125,101.84300231933594,131.927001953125,135.51300048828125,8.19200569458157
FCC,non-magnetic,FCC nonmagnetic,3.20_5000K,dataset/fcc/non-mag/3.20_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,3.9215094873351912,3.1954235624042298,5000.0,4644.46923828125,-355.53076171875,101.86199951171875,136.0330047607422,142.1420135498047,8.19200569458157
FCC,non-magnetic,FCC nonmagnetic,3.20_5500K,dataset/fcc/non-mag/3.20_5500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.492562282822964,3.4803236534991755,5500.0,5327.7412109375,-172.2587890625,101.08900451660156,141.8249969482422,152.7310028076172,8.19200569458157
FCC,non-magnetic,FCC nonmagnetic,3.20_6000K,dataset/fcc/non-mag/3.20_6000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.344606832993794,3.5801739866459177,6000.0,5487.90185546875,-512.09814453125,102.00399780273438,153.23199462890625,161.30999755859375,8.19200569458157
FCC,non-magnetic,FCC nonmagnetic,3.20_6500K,dataset/fcc/non-mag/3.20_6500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.877890765448953,3.7744132529625354,6500.0,5901.4951171875,-598.5048828125,101.28400421142578,152.61399841308594,163.0959930419922,8.19200569458157
HCP,non-magnetic,HCP nonmagnetic,a_2.10_c_3.36_5000K,dataset/hcp/a_2.10_c_3.36_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.557160657725122,4.4942451948674105,5000.0,5027.22216796875,27.22216796875,402.1700134277344,407.510009765625,426.46002197265625,6.416206571563002
HCP,non-magnetic,HCP nonmagnetic,a_2.10_c_3.38_5000K,dataset/hcp/a_2.10_c_3.38_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,6.09179286926744,4.592850060024335,5000.0,4893.5810546875,-106.4189453125,390.052001953125,397.1510009765625,417.12701416015625,6.45439899156756
HCP,non-magnetic,HCP nonmagnetic,a_2.11_c_3.38_5000K,dataset/hcp/a_2.11_c_3.38_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.345274906812346,4.4030911550555265,5000.0,4843.685546875,-156.314453125,380.0030212402344,384.87701416015625,403.2919921875,6.516029695097799
HCP,non-magnetic,HCP nonmagnetic,a_2.11_c_3.39_5000K,dataset/hcp/a_2.11_c_3.39_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.475079543672305,4.41579921386306,5000.0,4995.58935546875,-4.41064453125,373.4169921875,379.53302001953125,396.8330078125,6.535306219544157
HCP,non-magnetic,HCP nonmagnetic,a_2.11_c_3.40_5000K,dataset/hcp/a_2.11_c_3.40_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.485907236137622,4.369345623507715,5000.0,4942.7041015625,-57.2958984375,365.7649841308594,375.64300537109375,392.7879943847656,6.554583228897922
HCP,non-magnetic,HCP nonmagnetic,a_2.12_c_3.38_5000K,dataset/hcp/a_2.12_c_3.38_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.550642517375137,4.352585383426203,5000.0,4762.7783203125,-237.2216796875,359.2439880371094,365.5340270996094,383.1139831542969,6.577952926243849
HCP,non-magnetic,HCP nonmagnetic,a_2.12_c_3.40_5000K,dataset/hcp/a_2.12_c_3.40_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.598194496687475,4.380545760102113,5000.0,4951.79345703125,-48.20654296875,354.0450134277344,360.7229919433594,383.41400146484375,6.616875809021812
HCP,non-magnetic,HCP nonmagnetic,a_2.12_c_3.42_5000K,dataset/hcp/a_2.12_c_3.42_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.930673050748781,4.206549972961261,5000.0,4977.912109375,-22.087890625,343.5050048828125,349.7120056152344,373.7790222167969,6.655799183635332
HCP,non-magnetic,HCP nonmagnetic,a_2.12_c_3.44_5000K,dataset/hcp/a_2.12_c_3.44_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.455834023525558,4.182061440252577,5000.0,4984.9375,-15.0625,335.1620178222656,343.9620056152344,364.20501708984375,6.694722066413295
HCP,non-magnetic,HCP nonmagnetic,a_2.14_c_3.40_5000K,dataset/hcp/a_2.14_c_3.40_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.254396672433183,4.30395534552911,5000.0,4808.30615234375,-191.69384765625,321.9850158691406,328.6409912109375,349.78302001953125,6.7423370361714
HCP,non-magnetic,HCP nonmagnetic,a_2.14_c_3.42_5000K,dataset/hcp/a_2.14_c_3.42_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.515459428386179,4.308314839396887,5000.0,5092.66552734375,92.66552734375,319.2480163574219,323.8320007324219,343.9209899902344,6.781998244002079
HCP,non-magnetic,HCP nonmagnetic,a_2.14_c_3.44_5000K,dataset/hcp/a_2.14_c_3.44_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.131334202082685,4.225067932865287,5000.0,4983.4404296875,-16.5595703125,308.43798828125,317.5190124511719,337.5830078125,6.822274539108759
HCP,non-magnetic,HCP nonmagnetic,a_2.14_c_3.46_5000K,dataset/hcp/a_2.14_c_3.46_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.325433399481188,4.059135624466085,5000.0,5027.38916015625,27.38916015625,305.1929931640625,312.93798828125,327.56500244140625,6.861935778579064
HCP,non-magnetic,HCP nonmagnetic,a_2.16_c_3.40_5000K,dataset/hcp/a_2.16_c_3.40_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.431052813387736,4.139154514948276,5000.0,4953.81494140625,-46.18505859375,298.8520202636719,306.46002197265625,325.21002197265625,6.868851631374117
HCP,non-magnetic,HCP nonmagnetic,a_2.16_c_3.42_5000K,dataset/hcp/a_2.16_c_3.42_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.21845631443509,4.148372995679001,5000.0,4960.07666015625,-39.92333984375,291.4230041503906,297.16900634765625,314.281005859375,6.909255447573913
HCP,non-magnetic,HCP nonmagnetic,a_2.16_c_3.44_5000K,dataset/hcp/a_2.16_c_3.44_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.873890498256123,3.869990614057512,5000.0,4888.8876953125,-111.1123046875,285.3399963378906,292.5840148925781,306.2489929199219,6.949663425361579
HCP,non-magnetic,HCP nonmagnetic,a_2.18_c_3.40_5000K,dataset/hcp/a_2.18_c_3.40_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.882234150655902,4.063182812532814,5000.0,4791.90576171875,-208.09423828125,273.60601806640625,279.5419921875,299.9490051269531,6.996669934405
HCP,non-magnetic,HCP nonmagnetic,a_2.18_c_3.42_5000K,dataset/hcp/a_2.18_c_3.42_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.8387819177876015,4.0178943101301074,5000.0,4874.8486328125,-125.1513671875,270.07501220703125,276.8970031738281,294.7279968261719,7.037825369307295
HCP,non-magnetic,HCP nonmagnetic,a_2.18_c_3.46_5000K,dataset/hcp/a_2.18_c_3.46_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.937644160534775,3.888310565643263,5000.0,4828.62890625,-171.37109375,258.6189880371094,263.8479919433594,279.5400085449219,7.120141052175212
HCP,non-magnetic,HCP nonmagnetic,a_2.20_c_3.40_5000K,dataset/hcp/a_2.20_c_3.40_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.964503451063817,3.971088833474385,5000.0,4886.142578125,-113.857421875,254.30101013183594,265.13201904296875,282.7640075683594,7.125668447713933
HCP,non-magnetic,HCP nonmagnetic,a_2.20_c_3.42_5000K,dataset/hcp/a_2.20_c_3.42_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.755724380018081,3.8123322465871485,5000.0,5052.5673828125,52.5673828125,249.36900329589844,257.8179931640625,269.72100830078125,7.1675802452451975
BCC,collinear DLM,BCC collinear DLM,simulation,dataset/bcc/magnetic-collinear/simulation.npz,128,113,112,1,0.9911504424778761,0.9911504424778761,1.0,0.9911504424778761,0.9911504424778761,1.0,0,0.0,3.532545453557411,2.985940508338519,4046.856201171875,4043.7193603515625,-3.1368408203125,123.10799407958984,125.91699981689453,128.46299743652344,8.290679149811352
BCC,noncollinear,BCC noncollinear,simulation,dataset/bcc/magnetic-non_coll/simulation.npz,128,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,nan,3.0742189555751898,4049.513916015625,4049.513916015625,0.0,121.86199951171875,124.11800003051758,126.3740005493164,8.290679149811352
